path,algo,comm_backend,compute_kernel,quant_timed,weight_dtype,input_dtype,act_compute_dtype,tokens_per_rank,gpus,num_experts,top_k,hidden,inter,e2e_us_p50,e2e_us_min,e2e_us_max,tok_s,acc_loss_pct
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,128,4,2880,2880,109.6,105.5,770.4,292056.1,23.120
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,128,4,2880,2880,126.0,123.9,786.8,2030972.3,23.133
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,128,4,2880,2880,148.5,144.4,298.0,13791617.1,23.101
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,128,4,2880,2880,236.5,232.5,377.9,34632034.9,23.117
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,128,4,2880,2880,633.8,629.7,797.0,51698895.1,23.111
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,128,4,2880,2880,112.8,107.8,193.5,283687.9,23.124
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,128,4,2880,2880,132.7,129.6,219.2,1928872.8,23.134
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,128,4,2880,2880,148.5,144.4,229.4,13793103.6,23.102
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,128,4,2880,2880,236.5,233.5,320.5,34632034.9,23.117
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,128,4,2880,2880,619.2,616.4,707.6,52915794.4,23.112
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,128,4,2880,2880,115.7,111.6,123.9,276472.2,23.256
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,128,4,2880,2880,136.2,132.1,221.1,1879257.7,23.277
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,128,4,2880,2880,150.5,142.3,239.6,13605442.3,23.244
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,128,4,2880,2880,227.3,223.2,317.4,36036035.6,23.258
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,128,4,2880,2880,549.9,547.8,571.3,59590315.0,23.253
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,128,4,2880,2880,114.8,111.8,198.7,278862.2,24.938
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,128,4,2880,2880,134.1,130.0,222.2,1908397.0,24.955
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,128,4,2880,2880,146.4,141.3,153.6,13986014.2,24.907
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,128,4,2880,2880,222.2,218.1,226.3,36871669.2,24.915
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,128,4,2880,2880,490.5,488.4,538.0,66805844.2,24.912
