path,algo,comm_backend,compute_kernel,quant_timed,weight_dtype,input_dtype,act_compute_dtype,tokens_per_rank,gpus,num_experts,top_k,hidden,inter,e2e_us_p50,e2e_us_min,e2e_us_max,tok_s,acc_loss_pct
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,8,8,384,6,7168,3072,260.1,258.0,271.4,246032.7,20.622
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,64,8,384,6,7168,3072,327.7,325.6,343.0,1562194.8,20.618
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,512,8,384,6,7168,3072,376.9,372.8,386.1,10866796.8,20.639
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,1024,8,384,6,7168,3072,492.1,485.3,506.0,16647699.5,20.643
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,2048,8,384,6,7168,3072,899.1,884.9,930.8,18222586.1,20.641
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,4096,8,384,6,7168,3072,1591.8,1514.4,1751.0,20586017.5,20.642
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,8192,8,384,6,7168,3072,3144.2,2952.3,3333.2,20843722.8,20.642
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8,8,384,6,7168,3072,261.1,259.0,265.1,245098.0,23.147
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,64,8,384,6,7168,3072,334.7,330.7,336.9,1529563.6,23.137
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,512,8,384,6,7168,3072,394.3,390.1,401.4,10389188.9,23.160
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,1024,8,384,6,7168,3072,441.3,437.1,446.3,18564176.6,23.165
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,8,384,6,7168,3072,626.2,619.5,668.6,26162493.0,23.168
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,4096,8,384,6,7168,3072,1023.0,1016.8,1033.2,32032030.8,23.167
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,8,384,6,7168,3072,1919.0,1792.0,1931.2,34150693.4,23.165
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8,8,384,6,7168,3072,267.3,265.2,289.8,239434.9,23.148
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,64,8,384,6,7168,3072,349.1,347.0,519.2,1466477.3,23.139
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,512,8,384,6,7168,3072,398.3,394.1,537.5,10284015.7,23.162
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,1024,8,384,6,7168,3072,444.4,441.3,456.6,18433843.5,23.166
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,8,384,6,7168,3072,664.0,625.6,689.2,24674698.6,23.169
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,4096,8,384,6,7168,3072,1036.2,1022.9,1161.2,31624459.8,23.168
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,8,384,6,7168,3072,1945.0,1826.7,2022.5,33694740.0,23.166
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8,8,384,6,7168,3072,268.6,265.2,290.1,238251.2,23.280
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,64,8,384,6,7168,3072,347.1,343.1,372.8,1475062.2,23.277
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,512,8,384,6,7168,3072,382.0,377.8,389.1,10721165.6,23.301
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,1024,8,384,6,7168,3072,426.9,420.7,435.2,19188247.3,23.306
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,8,384,6,7168,3072,586.7,580.6,592.9,27923972.9,23.309
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,4096,8,384,6,7168,3072,962.0,945.0,983.0,34060669.7,23.308
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,8,384,6,7168,3072,1727.9,1652.6,1798.2,37927331.3,23.306
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8,8,384,6,7168,3072,267.2,263.1,272.4,239521.0,24.950
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,64,8,384,6,7168,3072,345.0,340.8,349.2,1484161.2,24.927
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,512,8,384,6,7168,3072,377.8,373.9,436.2,10841026.3,24.956
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,1024,8,384,6,7168,3072,418.8,414.6,425.9,19559902.2,24.960
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,8,384,6,7168,3072,572.4,566.3,634.8,28620939.5,24.962
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,4096,8,384,6,7168,3072,941.1,920.6,959.7,34818680.1,24.962
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,8,384,6,7168,3072,1716.7,1690.7,1955.9,38174768.4,24.959
