path,algo,comm_backend,compute_kernel,quant_timed,weight_dtype,input_dtype,act_compute_dtype,tokens_per_rank,gpus,num_experts,top_k,hidden,inter,e2e_us_p50,e2e_us_min,e2e_us_max,tok_s,acc_loss_pct
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,8,4,512,10,4096,1024,128.0,124.9,130.7,250000.0,20.564
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,64,4,512,10,4096,1024,195.2,192.5,197.6,1311475.4,20.599
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,512,4,512,10,4096,1024,231.4,229.2,236.9,8849557.4,20.588
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,2048,4,512,10,4096,1024,495.5,489.5,548.9,16532128.0,20.596
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,8192,4,512,10,4096,1024,1769.0,1752.1,1807.5,18523376.0,20.600
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,512,10,4096,1024,145.6,142.1,833.5,219828.5,23.091
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,512,10,4096,1024,212.0,208.9,215.0,1207729.4,23.151
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,512,10,4096,1024,251.8,248.8,258.0,8133180.8,23.114
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,512,10,4096,1024,460.5,452.9,465.9,17790131.9,23.130
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,512,10,4096,1024,1506.3,1497.1,2230.3,21753677.8,23.132
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,512,10,4096,1024,167.2,162.9,170.0,191405.9,23.093
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,512,10,4096,1024,263.3,260.1,268.3,972407.9,23.154
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,512,10,4096,1024,256.0,246.8,260.4,7999999.6,23.117
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,512,10,4096,1024,462.8,457.8,470.0,17699114.8,23.133
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,512,10,4096,1024,1541.8,1534.9,1548.3,21253412.5,23.135
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,512,10,4096,1024,161.8,155.6,170.0,197784.8,23.216
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,512,10,4096,1024,238.6,234.5,248.8,1072961.4,23.293
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,512,10,4096,1024,242.7,239.6,249.9,8438818.6,23.256
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,512,10,4096,1024,391.2,386.0,424.0,20942408.5,23.272
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,512,10,4096,1024,1284.0,1267.7,1290.2,25520567.1,23.274
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,512,10,4096,1024,157.2,151.6,181.2,203583.1,24.826
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,512,10,4096,1024,233.5,229.1,285.7,1096341.0,24.946
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,512,10,4096,1024,238.6,234.5,243.7,8583691.0,24.909
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,512,10,4096,1024,361.5,357.3,366.6,22662888.9,24.924
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,512,10,4096,1024,1109.0,1100.8,1117.2,29547553.6,24.929
