path,algo,comm_backend,compute_kernel,quant_timed,weight_dtype,input_dtype,act_compute_dtype,tokens_per_rank,gpus,num_experts,top_k,hidden,inter,e2e_us_p50,e2e_us_min,e2e_us_max,tok_s,acc_loss_pct
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,8,4,384,6,7168,3072,287.0,284.7,294.9,111513.8,20.666
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,64,4,384,6,7168,3072,540.7,538.6,545.8,473484.8,20.626
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,512,4,384,6,7168,3072,604.2,599.3,614.4,3389830.4,20.633
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,2048,4,384,6,7168,3072,972.3,890.9,1029.1,8425487.0,20.639
mega,mega,fused_symm_mega,deep_gemm_mega,no,fp4_int8_block32,bfloat16,fp8_e4m3fn_block32,8192,4,384,6,7168,3072,3092.1,3013.6,3270.7,10597177.8,20.641
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,384,6,7168,3072,306.1,303.1,322.6,104526.0,23.204
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,384,6,7168,3072,565.4,562.5,649.2,452757.6,23.175
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,384,6,7168,3072,623.3,619.5,723.3,3285674.0,23.163
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,384,6,7168,3072,763.0,757.8,958.4,10736678.8,23.166
mega,mega,fused_symm_mega,nvfp4_cutedsl,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,384,6,7168,3072,1882.1,1698.1,1982.8,17410524.9,23.164
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,384,6,7168,3072,312.4,308.3,408.9,102422.3,23.206
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,384,6,7168,3072,576.7,573.4,585.7,443889.6,23.177
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,384,6,7168,3072,622.8,619.9,628.7,3288628.6,23.165
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,384,6,7168,3072,758.4,753.5,783.3,10801915.8,23.167
mega,mega,fused_symm_mega,nvfp4_cutedsl+ikr,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,384,6,7168,3072,1947.2,1718.3,1996.7,16828680.9,23.166
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,384,6,7168,3072,313.3,309.2,317.5,102134.6,23.342
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,384,6,7168,3072,571.2,567.3,575.6,448179.3,23.316
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,384,6,7168,3072,607.2,603.1,613.1,3372681.4,23.303
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,384,6,7168,3072,727.5,711.6,736.1,11260171.7,23.306
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_mxfp8,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,384,6,7168,3072,1853.9,1677.3,1872.7,17674827.9,23.305
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8,4,384,6,7168,3072,310.6,307.2,318.4,103013.1,25.017
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,64,4,384,6,7168,3072,568.3,564.2,575.5,450450.5,24.972
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,512,4,384,6,7168,3072,600.1,596.5,606.2,3412787.4,24.958
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,2048,4,384,6,7168,3072,697.6,692.2,786.4,11743119.1,24.959
mega,mega,fused_symm_mega,nvfp4_cutedsl+combine_nvfp4,no,nvfp4_block16,bfloat16,nvfp4_block16,8192,4,384,6,7168,3072,1759.2,1567.7,1942.5,18626479.0,24.958
