Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,43384447,22016,1970.6,2048.0,1632,3360,251.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::nan_to_num_kernel_cuda(at::TensorIteratorBase &, std::optional<double>, std::optional<double>, std::optional<double>)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.1,41638240,22048,1888.5,1984.0,1376,3904,235.7,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.1,41299670,518,79729.1,92640.0,30368,109952,22238.8,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)32768, (unsigned int)1024, (unsigned int)240, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)6, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.1,40392544,708,57051.6,10416.0,1216,315904,57479.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.1,40384448,903,44722.5,44192.0,40000,56192,2669.3,nvjet_sm100_tss_160x192_64x6_1x2_2cta_h_bz_TNN
0.1,40192032,23132,1737.5,1760.0,832,2528,179.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at::native::lshift_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, int) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.1,40138947,3354,11967.5,14080.0,4544,27680,5074.3,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)1, (bool)1>(T1 *, const T1 *, int, float, float, float)"
0.1,39941792,22276,1793.0,1824.0,672,2880,259.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.1,32573632,64,508963.0,509104.0,507808,510400,1010.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<signed char>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.1,32573216,64,508956.5,509056.0,507872,510144,1011.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<signed char>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.1,32420096,1470,22054.5,17984.0,1376,41280,10129.7,kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopssparse_attn_compress_cutedslSparseAttnCompressNormRopeStoreC4Kernel_object_at__tensorptrf32gmemalign16o2048i64div16i64div161_tensorptri_0
0.1,32046976,4340,7384.1,7104.0,992,24480,3409.7,_save_partial_states_kernel
0.1,31193851,6762,4613.1,4032.0,3296,7584,993.5,nvjet_sm100_tst_32x64_64x16_2x1_v_bz_splitK_TNN
0.1,29078081,2438,11927.0,11872.0,10720,14496,445.1,nvjet_sm100_tss_128x64_64x10_2x2_2cta_h_bz_TNT
0.1,28284159,60,471402.7,17184.0,2688,5616223,1280563.3,"void barrier_on_stream_kernel_threadgroup<(threadgroup_t)1>(int, int)"
0.1,26677076,860,31019.9,30880.0,29184,36128,837.1,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)1024, (unsigned int)4096, (unsigned int)128, (unsigned int)160, (unsigned int)128, (unsigned int)8, (unsigned int)128, (unsigned int)128, (unsigned int)64, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)0, (unsigned int)152, (bool)0, (deep_gemm::GemmType)4, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.1,26424512,1049,25190.2,25152.0,22752,31392,1220.8,nvjet_sm100_tss_128x256_64x6_2x2_2cta_h_bz_TNT
0.1,26394429,13846,1906.3,1920.0,1664,2496,143.2,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)1, (bool)0>(T1 *, const T1 *, int, float, float, float)"
0.0,21698400,17287,1255.2,1280.0,512,2208,170.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,20047807,387,51803.1,51776.0,45248,61120,1953.6,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)1024, (unsigned int)4096, (unsigned int)240, (unsigned int)128, (unsigned int)128, (unsigned int)8, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)6, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)4, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,19529600,6967,2803.2,2560.0,1440,8480,1194.1,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)0, float, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
0.0,18999552,1470,12924.9,10720.0,1216,25632,6748.9,_fused_kv_compress_norm_rope_insert_indexer_attn
0.0,18457856,1470,12556.4,15104.0,3744,24128,4391.5,"void deep_gemm::sm100_fp8_mqa_logits<(unsigned int)64, (unsigned int)128, (bool)0, (unsigned int)2, (unsigned int)256, (unsigned int)3, (unsigned int)3, (unsigned int)152, (unsigned int)128, (unsigned int)256, float, (unsigned int)2>(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int *, unsigned int *, T11 *, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,18006976,1083,16626.9,16288.0,13536,21056,1643.7,nvjet_sm100_tss_128x128_64x9_2x2_2cta_h_bz_TNT
0.0,17203655,1720,10002.1,8960.0,8128,17312,2235.3,"void deep_gemm::sm100_tf32_hc_prenorm_gemm_impl<(unsigned int)24, (unsigned int)16384, (unsigned int)64, (unsigned int)32, (unsigned int)64, (unsigned int)9, (unsigned int)128, (unsigned int)12, (unsigned int)128, (unsigned int)128>(unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, float *)"
0.0,16578752,1449,11441.5,12448.0,6848,19840,2935.5,nvjet_sm100_tst_32x64_64x16_2x2_2cta_h_bz_TNN
0.0,15764800,3226,4886.8,5472.0,1184,7232,1539.4,_combine_topk_swa_indices_kernel
0.0,15099168,4480,3370.3,3648.0,1856,4512,535.7,kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopsdequant_gather_k_cutedslDequantGatherKCacheKernel_object_at__tensorptrbf16gmemalign32o512i64div16i64div161_tensorptri8gmemalign32o64576_0
0.0,14098912,733,19234.5,18368.0,7616,42432,7827.4,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)8192, (unsigned int)1024, (unsigned int)128, (unsigned int)224, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)64, (unsigned int)6, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)0, (unsigned int)152, (bool)0, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,13784384,884,15593.2,17536.0,9184,22848,3933.7,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)1536, (unsigned int)4096, (unsigned int)96, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)9, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,12283713,774,15870.4,15232.0,13984,22336,1683.0,"void deep_gemm::sm100_tf32_hc_prenorm_gemm_impl<(unsigned int)24, (unsigned int)16384, (unsigned int)64, (unsigned int)32, (unsigned int)64, (unsigned int)4, (unsigned int)128, (unsigned int)12, (unsigned int)128, (unsigned int)128>(unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, float *)"
0.0,11523222,516,22331.8,21408.0,20000,28896,2077.4,"void deep_gemm::sm100_tf32_hc_prenorm_gemm_impl<(unsigned int)24, (unsigned int)16384, (unsigned int)64, (unsigned int)32, (unsigned int)64, (unsigned int)3, (unsigned int)128, (unsigned int)12, (unsigned int)128, (unsigned int)128>(unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, float *)"
0.0,9548926,1470,6495.9,8160.0,1344,26528,2546.0,"void vllm::topKPerRowPrefill<(int)512, (bool)0>(const float *, const int *, const int *, int *, int, int, int, int)"
0.0,9317760,5147,1810.3,1760.0,576,6048,570.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,9116864,16,569804.0,568688.0,426816,714784,145610.6,"void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>::SoftMaxForwardEpilogue>(T4 *, const T2 *, int)"
0.0,7927008,50,158540.2,158128.0,156384,162016,1473.0,nvjet_sm100_tst_128x8_64x12_2x1_v_bz_TNT
0.0,7614848,1400,5439.2,4704.0,1152,11424,2286.2,kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopssparse_attn_compress_cutedslSparseAttnNormRopeStoreKernel_object_at__tensorptrf32gmemo5125121_tensorptri64gmemalign64o1_tensorptri64gme_0
0.0,7287008,807,9029.7,8704.0,7904,18592,1412.9,nvjet_sm100_tss_64x64_64x16_2x2_2cta_h_bz_TNT
0.0,7093120,860,8247.8,8096.0,7616,10048,364.8,nvjet_sm100_tss_64x32_64x16_2x2_2cta_h_bz_TNT
0.0,6874944,400,17187.4,7360.0,6656,79552,22537.6,hc_head_fuse_tilelang_kernel
0.0,6828448,1200,5690.4,4992.0,4480,14400,2032.2,"void vllm::moe::topkGatingSoftplusSqrt<(int)8, (int)256, (int)4, (int)16, (int)32, (bool)1, long, float>(const T8 *, const bool *, float *, int, T7 *, int *, int, int, int, bool, double, const float *, const T7 *, const T7 *)"
0.0,6560864,1088,6030.2,3456.0,1568,18688,5693.7,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
0.0,6513344,420,15508.0,14816.0,13856,23840,1866.0,nvjet_sm100_tss_112x128_64x9_1x2_2cta_h_bz_TNN
0.0,6496800,246,26409.8,31584.0,17568,38336,7253.9,nvjet_sm100_tss_176x128_64x8_2x2_2cta_h_bz_TNN
0.0,5654400,2944,1920.7,1888.0,1376,2688,171.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, int) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,5424352,16,339022.0,338816.0,338368,340416,621.6,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,5309152,8,663644.0,663376.0,661472,666272,1853.1,"void flashinfer::sampling::RadixTopKMaskLogitsKernel_MultiCTA<(unsigned int)1024, (unsigned int)4, (bool)0, float, int>(T4 *, T4 *, T5 *, unsigned int, unsigned int, unsigned int, flashinfer::sampling::RadixRowState *, unsigned int, unsigned int)"
0.0,5130240,290,17690.5,18176.0,10336,20320,2017.2,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)1536, (unsigned int)4096, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)0, (unsigned int)152, (bool)0, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,5110496,112,45629.4,42960.0,23936,86368,16710.9,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)32768, (unsigned int)1024, (unsigned int)224, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)6, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,4884736,8,610592.0,608512.0,604704,623488,6395.9,nvjet_sm100_tst_128x256_64x6_2x1_2cta_v_bz_TNT
0.0,4762496,90,52916.6,28688.0,27200,122208,40845.6,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::ArgMaxOps<float>, unsigned int, long, (int)4, (int)4>>(T3)"
0.0,4594752,100,45947.5,49456.0,21056,66720,15465.4,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)8192, (unsigned int)208, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,4355232,1400,3110.9,3408.0,1760,4160,595.1,kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopsdequant_gather_k_cutedslDequantGatherKCacheKernel_object_at__tensorptrbf16gmemalign32o512i64div16i64div161_tensorptri8gmemalign32o2576i_0
0.0,4293312,88,48787.6,47488.0,32832,63072,11034.2,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)8192, (unsigned int)192, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,3671347,1050,3496.5,3488.0,2944,6560,311.3,"void vllm::cp_gather_indexer_k_quant_cache_kernel<(int)32>(const char *, char *, char *, const int *, const int *, int, long, long, long, long, long, int, int, int)"
0.0,3314014,2112,1569.1,1568.0,832,2880,369.6,"void deep_gemm::transpose_and_pack_fp32_into_ue8m0<(unsigned int)512, (unsigned int)48, (unsigned int)8>(float *, unsigned int *, unsigned int)"
0.0,3270720,12,272560.0,56160.0,7008,1118912,411747.2,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
0.0,3071712,16,191982.0,191840.0,188992,195232,2028.4,nvjet_sm100_tst_512x8_64x3_1x1_h_bz_splitK_TNT
0.0,2954496,1696,1742.0,1696.0,1216,2560,182.2,"void deep_gemm::transpose_and_pack_fp32_into_ue8m0<(unsigned int)512, (unsigned int)48, (unsigned int)32>(float *, unsigned int *, unsigned int)"
0.0,2876543,120,23971.2,26416.0,16000,30400,5384.3,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)8192, (unsigned int)1024, (unsigned int)240, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)6, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,2701536,144,18760.7,18976.0,11264,30048,4692.2,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)8192, (unsigned int)1024, (unsigned int)208, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,2671680,8,333960.0,334256.0,326848,340832,6841.6,"void flashinfer::sampling::TopPSamplingFromProbKernel<(unsigned int)1024, (cub::_V_300302_SM_1000::BlockScanAlgorithm)2, (cub::_V_300302_SM_1000::BlockReduceAlgorithm)2, (unsigned int)4, (bool)1, float, int>(T6 *, T7 *, bool *, T7 *, float *, float, unsigned int, unsigned long *, unsigned long, unsigned long *, unsigned long)"
0.0,2655904,100,26559.0,28384.0,13888,37344,7750.2,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)4096, (unsigned int)208, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,2610880,1116,2339.5,2336.0,1984,3072,173.5,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,2476768,258,9599.9,9600.0,9120,10880,231.7,nvjet_sm100_tss_64x96_64x15_2x2_2cta_h_bz_TNT
0.0,2448992,88,27829.5,27152.0,20000,35520,5277.6,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)4096, (unsigned int)192, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,2395712,334,7172.8,7200.0,5344,8608,310.4,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,2091456,40,52286.4,56240.0,39360,63840,8181.4,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)8192, (unsigned int)240, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)6, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,2082368,56,37185.1,37328.0,30592,44000,6084.6,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)8192, (unsigned int)176, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,1956730,900,2174.1,2048.0,1504,3168,353.2,"void deep_gemm::transpose_and_pack_fp32_into_ue8m0<(unsigned int)512, (unsigned int)48, (unsigned int)64>(float *, unsigned int *, unsigned int)"
0.0,1797408,8,224676.0,224544.0,224384,225280,305.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,1786752,100,17867.5,18896.0,10560,23392,4327.4,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)2048, (unsigned int)208, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,1764576,400,4411.4,2752.0,2464,15232,3910.3,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)2, (bool)1>(T1 *, const T1 *, long, long, long, long, long, const T1 *, long, float, int, int)"
0.0,1748672,56,31226.3,29264.0,17440,42944,7826.7,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)4096, (unsigned int)8192, (unsigned int)160, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)7, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
