Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,61981311,60,1033021.8,14528.0,2368,13100959,2915794.4,"void barrier_on_stream_kernel_threadgroup<(threadgroup_t)1>(int, int)"
0.1,58216608,9804,5938.0,6432.0,1888,7584,1246.8,kernel_cutlass_nvfp4_quant_and_process_impl_srcinputs_processDataPreprocess_object_at__tensorptrbf16gmemalign16oi641_tensorptri64gmemalign4oi641_tensorptrf32gmemoi641_None_tensorptrf4E2M1_0
0.1,55705721,1980,28134.2,18304.0,640,71008,31209.1,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.1,53524097,4536,11799.8,12832.0,6912,17792,2483.3,nvjet_sm100_tst_32x64_64x16_2x2_2cta_h_bz_TNN
0.1,50476769,8,6309596.1,6284688.5,5830176,6848672,495480.1,_topk_topp_kernel
0.1,50099136,13824,3624.1,3712.0,1920,4576,398.3,kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopsdequant_gather_k_cutedslDequantGatherKCacheKernel_object_at__tensorptrbf16gmemalign32o512i64div16i64div161_tensorptri8gmemalign32o64576_0
0.1,48885760,9504,5143.7,5664.0,1216,7648,1249.7,_combine_topk_swa_indices_kernel
0.1,48476416,22016,2201.9,2272.0,1760,4704,371.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool, float, float) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
0.1,47892544,22016,2175.4,2272.0,1920,3520,196.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.1,46807840,688,68034.7,49696.0,11104,164512,60135.9,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)1>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)16>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.1,46363857,9632,4813.5,5088.0,2848,5440,665.5,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)1, (bool)1>(T1 *, const T1 *, int, float, float, float)"
0.1,43958146,22016,1996.6,2016.0,1696,3744,195.8,_rcp_approx_kernel
0.1,43221024,22016,1963.2,2048.0,1600,3168,245.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::nan_to_num_kernel_cuda(at::TensorIteratorBase &, std::optional<double>, std::optional<double>, std::optional<double>)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.1,41606943,22048,1887.1,1984.0,1248,3968,234.4,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.1,40235648,708,56830.0,10464.0,1248,314592,57263.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.1,39992032,23132,1728.9,1728.0,704,2560,170.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at::native::lshift_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, int) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.1,39795649,22276,1786.5,1824.0,640,2848,250.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.1,36135449,9804,3685.8,3840.0,2080,4480,448.4,"void per_token_group_quant_8bit_packed_register_kernel<c10::BFloat16, c10::Float8_e4m3fn, (int)128, (int)4, (int)4>(const T1 *, void *, unsigned int *, int, int, int, int, int, long, float, float, float)"
0.1,36056852,2172,16600.8,13536.0,7456,44288,6372.0,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)8192, (unsigned int)1024, (unsigned int)128, (unsigned int)224, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)64, (unsigned int)6, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)0, (unsigned int)152, (bool)0, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.1,35355222,4536,7794.4,8480.0,1280,34752,1845.7,"void vllm::topKPerRowPrefill<(int)512, (bool)0>(const float *, const int *, const int *, int *, int, int, int, int)"
0.1,31834400,4320,7369.1,8544.0,928,9792,2052.3,kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopssparse_attn_compress_cutedslSparseAttnNormRopeStoreKernel_object_at__tensorptrf32gmemo5125121_tensorptri64gmemalign64o1_tensorptri64gme_0
0.1,31417153,220,142805.2,64112.0,11744,1184160,222920.7,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
0.1,30611520,14928,2050.6,2336.0,512,3456,537.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,20579280,2064,9970.6,8736.0,8064,16384,2511.6,"void deep_gemm::sm100_tf32_hc_prenorm_gemm_impl<(unsigned int)24, (unsigned int)16384, (unsigned int)64, (unsigned int)32, (unsigned int)64, (unsigned int)9, (unsigned int)128, (unsigned int)12, (unsigned int)128, (unsigned int)128>(unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, float *)"
0.0,16652896,9076,1834.8,1760.0,1248,3296,252.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, int) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,16414240,1056,15543.8,17648.0,8928,20352,3662.8,"void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, (unsigned int)128, (unsigned int)128, (unsigned int)0, (unsigned int)1536, (unsigned int)4096, (unsigned int)96, (unsigned int)128, (unsigned int)128, (unsigned int)1, (unsigned int)128, (unsigned int)128, (unsigned int)128, (unsigned int)9, (unsigned int)128, (unsigned int)128, (unsigned int)2, (bool)1, (unsigned int)152, (bool)1, (deep_gemm::GemmType)0, (bool)0, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int *, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)"
0.0,15628544,228,68546.2,76576.0,6656,80128,18880.5,hc_head_fuse_tilelang_kernel
